"Note","Description","key"
"2,5","film assez divertissant et pas mal réalisé bien que dans le genre futuriste il ne tienne pas la comparaison avec un minority report  on en prend plein la vue mais le scénario est malgré tout assez plat et will smith pas toujours convaincant     par contre jai bien aimé bridget moynahan que javais déja vu dans la recrue au coté de al pacino  elle joue bien sans fausse note et elle a beaucoup de charme   bref cest un film qui fait passer le temps mais il faut pas sattendre à un scénario à surprise    a voir pour prendre la température de ce qui se fait actuellement en terme de blockbuster daction ricain ",10
"4,0","retour du film de science   fiction policier musclé par de très bon effets spéciaux  même si lenquête en elle même ne décolle pas et reste assez bas de gamme et logique sur le fond les scènes dactions et les effets visuels  peut être le seul véritable interet du film si on excepte la bonne prestation dans will smith tout à son affaire dans laction musclée et le dégomage à la chaine de robots",11
"2,5","souvent discret dans la réalisation de ses œuvres alex proyas connaît une popularité ascendante à la fin des années 90 notamment avec « the crow » et « dark city » deux réalisations globalement appréciés par la critique  fort de cette popularité le réalisateur australien se voit même confier son premier blockbuster  le projet « i robot » une réalisation inspiré dun classique littéraire de science fiction disaac asimov   nous sommes en 2035 et à lheure où les robots sont devenus de parfaits assistants pour les êtres humains le docteur alfred lanning célèbre chercheur en robotique est retrouvé mort dans les locaux de la compagnie mère  si la thèse du suicide semble privilégier le détective spooner lui est persuadé quun robot est responsable de cette mort  une thèse qui semble pourtant impossible si lon sen réfère aux lois de la robotique  une enquête commence  ici avec « i robot » alex proyas à tout dabord le mérite de nous livrer une œuvre intrigante et parfois surprenante à défaut pourtant dêtre quelques fois prévisible  mais surtout le récit quil nous propose ne tombe jamais dans lennui l’enquête trouve un bon rythme et en devient même haletante  riche en bonnes idées néanmoins pas suffisamment développé certains reprocheront tout de même au réalisateur son parti pris de ne garder dasimov que le principe des 3 lois de la robotique et de ramener ses différentes intrigues en une seule histoire  celle de l’enquête  pour ma part nayant pas lu les romans de lécrivain russe le scénario proposé à lécran par alex proyas et son équipe me paraît tout à fait acceptable   graphiquement cest également assez irréprochable surtout concernant le travail effectué sur le robot sonny qui fait preuve dun design incroyablement réaliste  dailleurs quand arrive ladjonction dun semblant de sentiments ou de sensations à sonny le robot devient un personnage à part entière du récit à la fois réel et fictif  cest dautant plus remarquable que le choix esthétique des robots se veux très simpliste  visage blanc couleur du neutre et de linnocence on en oublierait presque quils représentent une menace potentielle à lhumanité   pourtant malgré le quasi sans faute apparent « i robot » nest pas sans défauts à commencer par son final souvent massacré par une surenchère de scènes dactions et autres actes héroïques souvent inutile  une surenchère dautant plus surprenante quelle était absente jusquà cette mise en place du dénouement et qui nous laisse donc surtout un sentiment damertume comme la forte impression dune réalisation final très impersonnel de la part dalex proyas  car avouons le nimporte quel réalisateurs disposant dun budget de 120 millions de dollars aurait pu produire ce résultat    un dénouement finalement classique moins approfondie quil aurait dû lêtre   dommage  autres erreurs de goût dans cette réalisation et qui ma le plus agacé encore cest lomniprésence des clins d’œils marketing converse audi jvc    un ensemble de marque trop tape à l’œil qui ne justifie en rien leurs présences dans ce genre de réalisation  mr proyas là aussi vous nous avez habitué à mieux  enfin une ambiance un peu plus malsaine dans les rues de chicago façon robocop des années 90 aurait été peut être plus intéressante encore surtout dans le contexte de linvasion finale  ici le monde futuriste proposé nous semble trop clean trop propre trop parfait    coté casting la grosse surprise vient de will smith lui même qui incarne un spooner en total rupture avec le monde futuriste de demain  il est le seul à se méfier des robots il vit dans un petit appartement en rien moderne et mange encore tout les jours chez sa grand mère tel un héros de film d’antan ici en manque de repaire  avec un mauvais esprit assumé et un humour abusé quil maîtrise parfaitement aujourdhui will smith donne donc une dimension très intéressante à son personnage  mis à part rien de très fracassant bridget moynahan la psychologue susan calvin nous a habitué à mieux même sil faut reconnaître que son rôle est plutôt minime à côté de l’enquête et enfin chi mcbride le lieutenant bergin qui suit les activités de spooner à distance est agaçant au plus haut point et surtout n’apporte rien    finalement « i robot » est un blockbuster honorable bon divertissement avant tout et sil nest pas sans défauts rappelons tout de même quils sont plutôt bien dissimulés par de nombreux effets spéciaux et surtout par lincroyable dynamisme du récit  enfin coup de chapeau à mr patrick tatopoulos pour le design réalisé sur le robot sonny et au jeu dacteur de will smith tout deux apportent une plus valus certaine à la réalisation ",12
"4,0","un trés grand film de science fiction avec des robots trés réaliste et naturel  sans aucun doute le meilleur film de robot jamais encore réalisé jusquà présent du grand art ",13
"1,0","poudre aux yeux  tres peu pour moi els films futuristes ont du mal a me faire accrocher je ne peux guère que citer le premier matrix qui maura impressionné mais sinon je nai pas vraiment été supprise par ces films  un senario trop connu et trop bien ficelé embalé cest pesé un will smith qui ny etati aps au meilleur de sa forme dailleurs cest quand le meilleur de sa forme   enfin bref rien dexceptionnel sauf si vous adorez les films daction futuristes avec des robots a gogo et plein deffets speciaux ",14
"1,0","encore un film non aboutit scénaristiquement qui se perd dans une histoire sans intérêt et dont on aurait aimé un peu plus de profondeur mais la question est de savoir si ce film est fait pour cela malheureusement la réponse est non  cela dit si on ne sintéresse pas à lhistoire on ne sennuie quand même pas ",0
"2,0","2 étoiles pour les effets spéciaux lhistoire originale et pour les acteurs  par contre pas plus en raison des publicités incessantes et insupportables",1
"4,0","vraiment pas mal un univers sympa une ambiance qui arrive au compte goûte des effets spéciaux pas mal une bonne dose daction  tout pour faire un bon film  hélas on passe juste à côté des 4 étoiles parce que si une certaine prophétie est posée elle nest nullement travaillé et ceci va de paire avec quelques autres détails dunivers qui auraient à eux seuls pu rendre le tout plus prenant  dommage donc mais ça reste un bon film qui ne devrait décevoir aucun fan de sf",2
"5,0","excellent film de sf bonne adaptation du roman dazimov   will smith est parfait ",3
"2,5","sous blade runner tape à loeil et gentiment anticipatoire ",4
"3,5","le film réussit léquilibre délicat entre le blockbuster et la sf exigeante  dasimov   action humour effets spéciaux  un fond de réflexion  certes pas assez exploité  le tout fonctionne et lon passe un bien agréable moment   ni plus  ni moins  ",5
